words,labels,entities,term_list
"['Dans', 'la', '«', 'cabriole', '»', 'pratiquée', 'tant', 'à', 'Saumur', ""qu'"", 'à', ""l'"", 'École', 'de', 'Vienne', ',', 'le', 'cheval', 'au', 'terre-à-terre', 'lève', 'haut', ""l'"", 'avant-main', ',', 'quitte', 'le', 'sol', 'par', 'la', 'détente', 'de', 'ses', 'postérieurs', 'et', 'détache', 'avec', 'force', 'une', 'ruade', ',', 'postérieurs', 'tendus', 'horizontalement', 'imitant', 'le', 'saut', 'du', 'cabri', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 17, 17), ('Term', 3, 3), ('Term', 23, 23), ('Term', 33, 33), ('Term', 39, 39), ('Term', 41, 41), ('Term', 46, 46), ('Term', 48, 48)}","['terre-à-terre', 'cheval', 'cabriole', 'avant-main', 'postérieurs', 'ruade', 'postérieurs', 'saut', 'cabri']"
"[""C'"", 'est', 'le', 'saut', 'le', 'plus', 'classique', 'conservé', 'au', 'Cadre', 'noir', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['saut']
['Ballotade'],['B-Term'],"{('Term', 0, 0)}",['Ballotade']
"['Figure', 'intermédiaire', 'entre', 'croupade', 'et', 'cabriole', ';', 'à', 'la', 'différence', 'de', 'la', 'cabriole', ',', 'le', 'cheval', 'ne', 'rue', 'pas', 'au', 'sommet', 'de', 'son', 'élévation', ',', 'mais', 'montre', 'ses', 'fers', 'arrières', ',', 'comme', ""s'"", 'il', 'allait', 'ruer', '.']","['B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 28, 28), ('Term', 3, 3), ('Term', 15, 15), ('Term', 5, 5), ('Term', 17, 17), ('Term', 35, 35), ('Term', 0, 0), ('Term', 12, 12)}","['fers', 'croupade', 'cheval', 'cabriole', 'rue', 'ruer', 'Figure', 'cabriole']"
['Mézair'],['B-Term'],"{('Term', 0, 0)}",['Mézair']
"['Levade', 'au', 'cours', 'de', 'laquelle', 'le', 'cheval', 'gagne', 'du', 'terrain', ',', 'à', 'chaque', 'fois', ""qu'"", 'il', 'se', 'relève', 'ou', ""s'"", 'abaisse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6)}",['cheval']
"['Races', 'prédisposes', 'aux', 'airs', 'relevés']","['B-Term', 'O', 'O', 'BN-Term', 'I-Term']","{('Term', 3, 4), ('Term', 0, 0)}","['airs relevés', 'Races']"
"['Tous', 'les', 'chevaux', 'baroques', 'sont', 'prédisposés', 'aux', 'airs', 'relevés', ',', 'et', 'ces', 'figures', 'aériennes', 'apprises', 'à', 'la', 'Hohe', 'Schule', ',', 'ont', 'rendu', 'les', 'lipizzans', 'célèbres', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 7, 8), ('Term', 23, 23), ('Term', 17, 18), ('Term', 2, 3), ('Term', 12, 12)}","['airs relevés', 'lipizzans', 'Hohe Schule', 'chevaux baroques', 'figures']"
"['Le', 'Pure', 'race', 'espagnole', 'et', 'le', 'lusitanien', 'sont', 'également', 'très', 'fréquents', '.']","['O', 'B-Term', 'IN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 1, 3)}","['lusitanien', 'Pure race espagnole']"
"['Représentations', 'dans', 'les', 'arts']","['O', 'O', 'O', 'O']",set(),[]
"['Ludwig', 'Koch', 'a', 'réalisé', 'une', 'série', ""d'"", 'illustrations', 'en', 'couleur', 'consacrées', 'aux', 'airs', 'relevés', 'en', 'observant', ""l'"", 'école', 'espagnole', 'de', 'Vienne', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 13)}",['airs relevés']
['Ballotade'],['B-Term'],"{('Term', 0, 0)}",['Ballotade']
['Croupade'],['B-Term'],"{('Term', 0, 0)}",['Croupade']
['Courbette'],['B-Term'],"{('Term', 0, 0)}",['Courbette']
['Levade'],['B-Term'],"{('Term', 0, 0)}",['Levade']
['Cabriole'],['B-Term'],"{('Term', 0, 0)}",['Cabriole']
"['CONSEIL', 'DE', 'JUGE', 'N°14', ':', 'JUGER', 'LA', 'REPRISE', 'LIBRE']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term']","{('Term', 2, 2), ('Term', 7, 8), ('Term', 5, 5)}","['JUGE', 'REPRISE LIBRE', 'JUGER']"
"['Evaluer', 'la', 'technique', 'et', ""l'"", 'artistique', 'dans', 'une', 'reprise', 'en', 'musique']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term']","{('Term', 8, 10)}",['reprise en musique']
"['Du', 'CDI', 'de', 'Vidauban', 'où', 'je', 'déjeunais', 'en', 'compagnie', ""d'"", 'une', 'juge', 'anglaise', '–', 'elle', ""m'"", 'exprimait', 'ses', 'inquiétudes', 'à', ""l'"", 'approche', 'de', 'la', 'Kür', 'Grand', 'Prix', ""qu'"", 'elle', 'devait', 'juger', 'en', 'nocturne', 'le', 'soir', 'même', '–', ""m'"", 'est', 'venue', ""l'"", 'idée', ""d'"", 'aborder', 'ici', 'pour', 'vous', 'le', 'jugement', 'des', 'reprises', 'libres', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 11, 11), ('Term', 24, 26), ('Term', 30, 30), ('Term', 50, 51), ('Term', 48, 48)}","['juge', 'Kür Grand Prix', 'juger', 'reprises libres', 'jugement']"
"['Comme', 'je', ""l'"", 'ai', 'fait', 'pour', 'ma', 'collègue', 'britannique', ',', 'je', 'ne', 'souhaite', 'pas', 'ici', 'parler', 'de', 'technique', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['En', 'effet', ',', 'elle', 'possède', 'toute', 'la', 'technique', 'nécessaire', 'pour', 'attribuer', 'les', 'notes', 'par', 'mouvement', 'mais', ',', 'dit', 'elle', ',', ""n'"", 'est', 'pas', 'sereine', 'et', ""n'"", 'a', 'pas', 'confiance', 'en', 'elle', 'pour', 'attribuer', 'les', 'autres', 'notes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14)}",['mouvement']
"['Ma', 'première', 'réaction', 'a', 'été', 'de', 'lui', 'dire', 'que', 'vu', 'son', 'expérience', 'moins', 'grande', 'sur', 'les', 'kürs', 'il', 'est', 'normal', ""qu'"", 'elle', 'se', 'sente', 'moins', 'sure', ""d'"", 'elle', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 16, 16)}",['kürs']
"['Je', 'lui', 'ai', 'dit', 'que', 'je', 'me', 'souvenais', 'parfaitement', 'de', ""l'"", 'époque', 'pas', 'si', 'lointaine', ',', 'ou', 'je', 'ressentais', 'la', 'même', 'chose', ""qu'"", 'elle', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"[""J'"", 'aurais', 'tout', 'donné', 'alors', 'pour', 'ne', 'pas', 'avoir', 'à', 'juger', 'les', 'reprises', 'en', 'musique', 'car', 'je', 'ressentais', 'une', 'grande', 'tension', 'due', 'à', ""l'"", 'inquiétude', 'de', 'ne', 'pas', 'être', 'a', 'la', 'hauteur', 'de', 'la', 'situation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 12, 14)}","['juger', 'reprises en musique']"
"['Ayant', ',', 'avec', 'le', 'temps', 'et', ""l'"", 'expérience', ',', 'réussi', 'à', 'dominer', 'ce', 'stress', ',', ""j'"", 'ai', 'partagé', 'avec', 'elle', 'le', 'cheminement', 'qui', 'a', 'été', 'le', 'mien', 'et', 'les', 'différentes', 'étapes', 'de', 'cette', 'évolution', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Tout', ""d'"", 'abord', ',', 'commencer', 'dans', 'un', 'premier', 'temps', 'par', 'adopter', 'une', 'position', 'physique', 'détendue', 'dans', 'la', 'cabane', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"[""S'"", 'installer', 'confortablement', 'comme', 'pour', 'un', 'spectacle', 'dont', 'on', 'est', 'prêt', 'à', 'se', 'laisser', 'pénétrer', 'et', 'non', 'pas', 'se', 'tendre', 'comme', 'un', 'animal', 'qui', 'guette', 'sa', 'proie', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Quand', 'la', 'reprise', 'commence', ',', 'attribuer', 'une', 'note', 'dès', ""qu'"", 'un', 'mouvement', 'est', 'exécuté', '–', 'sans', 'mettre', 'de', 'commentaires', 'pour', 'ne', 'pas', 'se', 'laisser', 'envahir', 'par', 'le', 'côté', 'technique', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 11, 11)}","['reprise', 'mouvement']"
"['Les', 'commentaires', 'seront', 'utiles', 'plus', 'tard', 'lorsque', ""l'"", 'on', 'aura', 'bien', 'appris', 'cette', 'décontraction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 13, 13)}",['décontraction']
"['Parallèlement', ',', 'noter', 'par', 'un', 'petit', 'signe', 'plus', 'ou', 'moins', ',', 'tout', 'mouvement', 'ou', 'enchainement', ',', 'en', 'appréciant', 'son', 'degré', 'de', 'difficulté', 'et', 'la', 'qualité', 'de', 'da', 'réalisation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 12)}",['mouvement']
"['Apprécier', 'le', 'tracer', 'qui', 'doit', 'être', 'ni', 'trop', 'convenu', 'ni', 'trop', 'tordu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Elaboré', 'ne', 'veut', 'pas', 'dire', 'compliqué', 'donc', 'fluidité', 'et', 'un', 'peu', ""d'"", 'originalité', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Il', 'nous', 'reste', 'à', 'apprécier', 'la', 'musique', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"[""N'"", 'étant', 'pas', 'moi', 'même', 'musicienne', 'experte', 'mais', 'aimant', 'comme', 'bon', 'nombre', ""d'"", 'entre', 'nous', 'la', 'musique', ',', ""j'"", 'ai', 'pris', ""l'"", 'option', 'de', 'me', 'fier', 'à', 'mon', 'sentiment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'musique', '«', 'colle', '»', ':', 'j', ""'"", 'attribue', 'une', 'assez', 'bonne', 'note', '(', '7', '-', '7,5', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Je', ""m'"", 'ennuie', ':', 'je', 'descend', 'par', 'rapport', 'à', 'cette', 'note', 'de', 'base', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Je', 'ressens', 'de', 'l', ""'"", 'émotion', ':', ""j'"", 'augmente', 'à', 'partir', 'de', 'cette', 'note', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Il', 'me', 'reste', 'à', 'donner', 'les', 'deux', 'notes', 'les', 'plus', 'faciles', ""puisqu'"", 'elles', 'concernent', 'le', 'cheval', ',', 'ses', 'qualités', 'et', ""l'"", 'harmonie', 'de', 'son', 'travail', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 15, 15), ('Term', 21, 21)}","['cheval', 'harmonie']"
"['Voila', ',', 'comme', 'mon', 'amie', 'juge', 'britannique', 'a', 'apprécié', 'ce', 'petit', 'mémo', 'sur', 'ma', 'manière', 'de', 'faire', 'à', 'une', 'époque', 'ou', 'juger', 'une', 'épreuve', 'libre', 'en', 'musique', 'était', 'un', 'challenge', ',', ""j'"", 'ai', 'pensé', 'à', 'vous', 'faire', 'partager', 'cet', 'échange', 'que', 'nous', 'avons', 'eu', 'et', 'qui', 'vous', 'permettra', 'peut', 'être', ""d'"", 'apprécier', 'au', 'mieux', 'ce', 'moment', 'de', 'bonheur', '!']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 23, 26), ('Term', 5, 5), ('Term', 21, 21)}","['épreuve libre en musique', 'juge', 'juger']"
"['Tête', 'au', 'Mur', 'ou', 'travers']","['B-Term', 'I-Term', 'I-Term', 'O', 'B-Term']","{('Term', 0, 2), ('Term', 4, 4)}","['Tête au Mur', 'travers']"
"['Cette', 'figure', ""s'"", 'apelle', 'aussi', ""l'"", 'appuyer', 'tête-au-mur', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 6, 7), ('Term', 1, 1)}","['appuyer tête-au-mur', 'figure']"
"['En', 'effet', ',', 'on', 'retrouve', 'la', 'même', 'attitude', 'du', 'cheval', 'mais', 'celui-ci', 'ne', 'se', 'déplace', 'plus', 'sur', 'une', 'diagonale', ',', 'mais', 'uniuement', 'sur', 'le', 'côté', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 9, 9)}","['diagonale', 'cheval']"
"['Le', 'cheval', 'ne', 'va', 'donc', 'plus', 'vers', ""l'"", 'avant', ',', 'mais', 'uniquement', 'sur', 'le', 'côté', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1)}",['cheval']
"['Lorsque', 'cet', 'exercice', ""n'"", 'est', 'plus', 'exercé', 'le', 'long', ""d'"", 'un', 'mur', 'ou', ""d'"", 'une', 'lisse', ',', 'mais', 'sur', 'un', 'doubler', 'par', 'exemple', ',', 'on', 'ne', 'distingue', 'plus', 'tête', 'au', 'mur', 'et', 'croupe', 'au', 'mur', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 11, 11), ('Term', 15, 15), ('Term', 28, 30), ('Term', 32, 34), ('Term', 20, 20)}","['exercice', 'mur', 'lisse', 'tête au mur', 'croupe au mur', 'doubler']"
"['Croupe', 'au', 'Mur', 'ou', 'Renvers']","['B-Term', 'I-Term', 'I-Term', 'O', 'B-Term']","{('Term', 0, 2), ('Term', 4, 4)}","['Croupe au Mur', 'Renvers']"
"['La', 'croupe', 'au', 'mur', 'est', 'plus', 'difficile', 'à', 'réaliser', 'car', 'le', 'cheval', ""n'"", 'est', 'plus', 'canalisé', 'par', 'le', 'mur', 'ou', 'la', 'lisse', '.']","['O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 11, 11), ('Term', 1, 3), ('Term', 21, 21)}","['mur', 'cheval', 'croupe au mur', 'lisse']"
"[""D'"", 'autre', 'part', ',', 'la', 'préparation', 'préalable', 'est', 'plus', 'difficile', ',', 'car', 'faire', 'simplement', 'le', 'coin', ""n'"", 'améne', 'pas', 'la', 'bonne', 'incurvation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 15, 15), ('Term', 21, 21)}","['coin', 'incurvation']"
"['Il', 'est', 'donc', 'nécessaire', 'de', 'remettre', 'le', 'cheval', 'droit', 'après', 'le', 'passage', 'du', 'coin', 'avant', 'de', 'lui', 'demander', 'la', 'croupe', 'au', 'mur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 19, 21), ('Term', 7, 7), ('Term', 8, 8), ('Term', 13, 13)}","['croupe au mur', 'cheval', 'droit', 'coin']"
"['Il', 'est', 'facile', 'de', 'conjuguer', 'les', 'différents', 'appuyers', 'comme', ',', 'par', 'exemple', ':', 'croupe', 'au', 'mur', 'sur', 'la', 'piste', 'à', 'min', 'gauche', ',', 'appuyer', 'vers', 'la', 'droite', 'sur', 'une', 'diagonale', ',', 'tête', 'au', 'mur', 'sur', 'la', 'piste', 'opposée', 'à', 'main', 'gauche', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 18, 18), ('Term', 36, 36), ('Term', 39, 40), ('Term', 7, 7), ('Term', 29, 29), ('Term', 23, 26), ('Term', 31, 33), ('Term', 13, 15)}","['piste', 'piste', 'main gauche', 'appuyers', 'diagonale', 'appuyer vers la droite', 'tête au mur', 'croupe au mur']"
"['NOTES', ""D'"", 'ENSEMBLE', '–', 'LES', 'ALLURES']","['O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 5, 5)}",['ALLURES']
"['Etude', 'détaillée', 'des', 'notes', ""d'"", 'ensemble', ':', 'les', 'allures']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 8, 8)}",['allures']
"['Les', 'notes', ""d'"", 'ensemble', ',', 'sur', 'un', 'protocole', 'de', 'reprise', 'FEI', ',', 'sont', 'au', 'nombre', 'de', 'quatre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9)}",['reprise']
"['Elles', 'sont', 'toujours', 'les', 'mêmes', 'et', 'au', 'fil', 'du', 'temps', ',', 'seul', 'le', 'coefficient', 'qui', 'leur', 'est', 'affecté', 'a', 'changé', 'et', 'est', 'régulièrement', 're-discuté', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'première', 'qui', 'fera', ""l'"", 'objet', 'de', 'ce', 'conseil', 'de', 'juge', ',', 'est', 'celle', 'des', 'allures', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 15, 15)}","['juge', 'allures']"
"['Vous', ""l'"", 'avez', 'remarqué', ',', 'sur', 'le', 'protocole', ',', 'une', 'parenthèse', 'suit', ':', '(', 'franchise', 'et', 'régularité', ')', 'en', 'anglais', '»', 'freedom', '»', 'et', '«', 'regularity', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 16, 16)}",['régularité']
"['Pourquoi', 'parler', 'de', 'la', 'version', 'anglaise', 'me', 'demanderez', 'vous', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Eh', 'bien', 'parce', 'que', 'les', 'protocoles', 'et', 'règlements', 'sont', 'élaborés', 'en', 'anglais', 'par', 'des', 'experts', 'de', 'toutes', 'nationalités', 'et', 'que', ""l'"", 'anglais', 'est', 'la', 'langue', 'commune', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Donc', ""lorsqu'"", 'une', 'traduction', 'laisse', 'place', 'à', 'une', 'interprétation', 'variable', ',', 'retourner', 'au', 'texte', ""d'"", 'origine', 'permet', 'parfois', 'de', 'cerner', 'mieux', ""l'"", 'idée', 'de', 'départ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Quels', 'sont', 'les', 'différents', 'critères', ""d'"", 'appréciation', 'des', 'allures', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 8, 8)}",['allures']
"['Tout', ""d'"", 'abord', 'leur', 'pureté', ',', 'autrement', 'dit', 'leur', 'rythme', 'propre', 'qui', 'recouvre', 'la', 'notion', 'de', '«', 'régularité', '»', 'Les', 'quatre', 'temps', 'égaux', 'du', 'pas', '(', 'rassemblé', ',', 'moyen', 'et', 'allongé', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 26, 26), ('Term', 17, 17), ('Term', 9, 9), ('Term', 21, 21), ('Term', 30, 30), ('Term', 24, 24)}","['rassemblé', 'régularité', 'rythme', 'temps', 'allongé', 'pas']"
"['Les', 'deux', 'temps', 'égaux', 'du', 'trot', '(', 'sa', 'régularité', ')', '.']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 2, 2), ('Term', 5, 5), ('Term', 8, 8)}","['temps', 'trot', 'régularité']"
"['Les', 'trois', 'temps', 'du', 'galop', '.']","['O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 4, 4)}","['temps', 'galop']"
"['Ensuite', 'la', 'qualité', 'propre', 'de', 'chacune', 'de', 'ces', 'allures', ':', 'décontraction', ',', 'liberté', ""d'"", 'épaules', ',', 'activité', 'des', 'postérieurs', ',', 'amplitude', 'et', 'aisance', 'du', 'pas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 10, 10), ('Term', 16, 16), ('Term', 12, 14), ('Term', 20, 20), ('Term', 8, 8), ('Term', 24, 24)}","['postérieurs', 'décontraction', 'activité', ""liberté d' épaules"", 'amplitude', 'allures', 'pas']"
